Time_Step,Stock_0,Stock_1,Stock_2,Stock_3,Stock_4,Stock_5,Stock_6,Stock_7,Stock_8,Stock_9,Stock_10,Stock_11,Stock_12,Stock_13,Stock_14,Stock_15,Stock_16,Stock_17,Stock_18,Stock_19
568,0.061572798,0.03847977,0.05143404,0.03673154,0.057266533,0.03650866,0.03959885,0.04008269,0.056198284,0.04881195,0.05833376,0.034796484,0.03871833,0.062375247,0.03905534,0.071236536,0.056541007,0.05976708,0.07194955,0.040541537
569,0.061604116,0.038586732,0.051466294,0.036584396,0.0574464,0.036596283,0.039511316,0.039954927,0.05625268,0.048873037,0.05851604,0.034754727,0.038728476,0.062287953,0.039053727,0.07123854,0.05642579,0.059691202,0.07182055,0.040606875
570,0.061470736,0.03891142,0.051923472,0.0362225,0.057302743,0.0365536,0.03957322,0.039842833,0.056315396,0.0486916,0.058702417,0.034848686,0.03881267,0.06185413,0.03920338,0.071954206,0.05637425,0.059434373,0.071097545,0.040910754
571,0.061676823,0.03900851,0.051760126,0.03617119,0.05759842,0.036764164,0.03943752,0.03967538,0.056443296,0.04885536,0.05886513,0.034819625,0.038966708,0.0616269,0.03927069,0.071891725,0.056009717,0.059312236,0.070880085,0.040966287
572,0.061422765,0.03926349,0.052224938,0.035869777,0.05741264,0.036639225,0.039503396,0.039632775,0.056421343,0.048632693,0.059029054,0.03487748,0.03892202,0.061411444,0.039341975,0.07250241,0.05612588,0.059171893,0.07039612,0.041198697
573,0.06129836,0.039459404,0.05247304,0.035682525,0.057319786,0.036616478,0.03952181,0.03954059,0.056298237,0.04851125,0.05924456,0.03493751,0.038934235,0.061279822,0.03949613,0.07282171,0.0561419,0.059115294,0.06995166,0.041355647
574,0.06164514,0.03973946,0.052468695,0.035546344,0.057250425,0.036883224,0.039576914,0.039297033,0.056263518,0.048471503,0.059472244,0.035170246,0.039531704,0.060583055,0.03991,0.0736517,0.05533191,0.058789674,0.068694375,0.04172283
575,0.061733402,0.039698616,0.052373685,0.03564544,0.057251655,0.03691188,0.03956614,0.039332356,0.056338686,0.04851438,0.059397884,0.03519404,0.03966063,0.060469978,0.039952032,0.07372416,0.055114295,0.05880692,0.068571724,0.041742083
576,0.06178056,0.039688054,0.05230621,0.035705872,0.057126388,0.036960382,0.039605357,0.039342087,0.056253925,0.048424028,0.059457984,0.035296414,0.039872788,0.06041034,0.039978057,0.074044794,0.054847028,0.058767956,0.06829357,0.041838244
577,0.061731156,0.039840948,0.05248588,0.035566054,0.056964036,0.03694181,0.039712515,0.03927182,0.05612145,0.04830166,0.05953235,0.035391197,0.039911553,0.060282886,0.04012886,0.074376844,0.054885138,0.058649898,0.06796709,0.041936893
578,0.061618548,0.03987755,0.052628696,0.03560359,0.056689173,0.036947735,0.03959697,0.03937191,0.056199625,0.048019182,0.05984347,0.035579264,0.04047331,0.059922356,0.04012462,0.07543814,0.054098245,0.05864675,0.066883616,0.042437237
579,0.061539687,0.039953597,0.052741505,0.03551054,0.056709025,0.03688814,0.039650694,0.039335188,0.056146216,0.04803398,0.059802752,0.035538122,0.0402584,0.05998272,0.040176366,0.07528861,0.054395318,0.05863622,0.06706812,0.04234479
580,0.061538763,0.040118862,0.052923728,0.035329662,0.056640815,0.036862504,0.039799105,0.03921818,0.055981655,0.047993455,0.059779935,0.03556745,0.04013031,0.05990847,0.040364593,0.07536286,0.054663133,0.05851626,0.06697833,0.04232198
581,0.061647683,0.04009525,0.05282612,0.035316985,0.056776695,0.036918707,0.039809242,0.03915383,0.055953454,0.048095964,0.059725076,0.035506994,0.040021595,0.059998184,0.04035571,0.0750265,0.054830406,0.05849132,0.06725652,0.04219367
582,0.060997352,0.03998548,0.053211104,0.03523634,0.056845147,0.036508482,0.039699297,0.039404888,0.056075983,0.04802674,0.059644468,0.035213355,0.03923228,0.06062961,0.039882965,0.07446716,0.055809066,0.05881114,0.068366796,0.04195237
583,0.060884245,0.03987627,0.053208664,0.035233893,0.0569166,0.036422953,0.039685342,0.039460566,0.05607876,0.048071302,0.059561215,0.035093218,0.038923718,0.060976055,0.039672375,0.07397612,0.05626896,0.058901034,0.06903242,0.041756246
584,0.06078752,0.039696265,0.053216487,0.03535743,0.056837488,0.036297824,0.039686423,0.039588634,0.05592882,0.04804527,0.05948149,0.035040352,0.038771983,0.061279923,0.03961376,0.073671944,0.05656554,0.059167344,0.06930615,0.041659273
585,0.06067459,0.03982561,0.053482212,0.03516332,0.05666797,0.03623337,0.039789524,0.039541956,0.055837438,0.047884878,0.05954533,0.035095807,0.0387338,0.061226875,0.039627593,0.0740161,0.056742784,0.05902711,0.069120854,0.041762825
586,0.060484443,0.039840378,0.05363153,0.035234295,0.056488384,0.036051773,0.039888334,0.03971196,0.055926286,0.04779533,0.059321474,0.035123557,0.038667023,0.061132785,0.039643694,0.07436761,0.056760486,0.059067905,0.069106,0.04175675
587,0.0604456,0.0398339,0.053726673,0.035172954,0.05644274,0.03599095,0.039966986,0.039730027,0.05590409,0.04774006,0.059227657,0.03510105,0.038555298,0.0611934,0.039568987,0.07440161,0.056988817,0.059010703,0.06927832,0.041720208
588,0.060569692,0.03987166,0.05387329,0.03497745,0.05623732,0.035983592,0.04023063,0.039726626,0.05603778,0.0475691,0.058972403,0.035178885,0.0386383,0.06100197,0.03933217,0.07500324,0.057074476,0.058553163,0.069372244,0.041795995
589,0.06062995,0.039988097,0.053836513,0.03488629,0.05640415,0.036107607,0.04013628,0.039577503,0.05602806,0.047625206,0.059186142,0.035166938,0.038692396,0.06091329,0.039406136,0.074975275,0.05692603,0.058482487,0.06917761,0.041854035
590,0.060795248,0.039965402,0.053475358,0.034972522,0.05710032,0.036393583,0.039619695,0.039371148,0.056064755,0.048001863,0.059711862,0.034949195,0.038721707,0.06099208,0.039518423,0.074039936,0.05656732,0.058828786,0.0690566,0.041854262
591,0.060768906,0.039986175,0.053577617,0.03489406,0.056997955,0.036355913,0.03969836,0.039374806,0.05606155,0.047925215,0.059666533,0.034973532,0.03869937,0.06098834,0.039459847,0.07418964,0.05668447,0.058730166,0.06909095,0.041876566
592,0.060762614,0.039727677,0.053430445,0.035171486,0.056799848,0.03620638,0.039879587,0.039625674,0.056055337,0.04788543,0.059212435,0.034987703,0.038629733,0.061206482,0.039316073,0.074173234,0.056832347,0.05882536,0.06960426,0.041667897
593,0.06066317,0.03971829,0.0534426,0.035214912,0.056762964,0.03616823,0.039870266,0.03963734,0.055897593,0.04783825,0.059293132,0.03499452,0.038575567,0.061348043,0.03937184,0.07413229,0.056902375,0.058943953,0.06957797,0.041646697
594,0.060642622,0.039649714,0.053444535,0.03526354,0.056758653,0.036127515,0.0398679,0.039690603,0.055864878,0.047821775,0.05924488,0.034965266,0.038536392,0.061420165,0.039335065,0.07408906,0.056974217,0.059022505,0.06965113,0.04162961
595,0.060603704,0.039756432,0.053524897,0.03515407,0.056734048,0.036147524,0.039880555,0.039617296,0.055851236,0.047782097,0.059348192,0.034996472,0.038542207,0.061367944,0.039363272,0.074220575,0.05697295,0.058922745,0.06953396,0.04167983
596,0.060646255,0.03943705,0.05302614,0.035641298,0.056844406,0.036119282,0.039803665,0.03983817,0.055897016,0.048045143,0.05906228,0.03492702,0.038445268,0.061721247,0.039345056,0.07341721,0.05690965,0.059325356,0.07023828,0.04131018
597,0.060647164,0.039521936,0.053070985,0.03555757,0.056992758,0.036172096,0.03969916,0.039755467,0.055937294,0.048084624,0.059217863,0.034884546,0.03845249,0.061623883,0.039387062,0.073409416,0.056828648,0.05931643,0.070056885,0.041383725
598,0.061067194,0.0396373,0.05279821,0.035490073,0.057372507,0.036529258,0.03951848,0.03947448,0.056063045,0.0483169,0.059476156,0.034885675,0.038795043,0.061257422,0.039555844,0.07330546,0.05624883,0.05912779,0.069567196,0.0415132
599,0.06100847,0.039729178,0.052940294,0.03538544,0.057327177,0.036510542,0.03953229,0.039436534,0.056032777,0.04824906,0.05955633,0.034906484,0.03879662,0.06117772,0.039599527,0.07349414,0.056274652,0.05907519,0.06936951,0.04159797
600,0.06081767,0.039873827,0.053248763,0.03522298,0.057203986,0.036398962,0.039575066,0.039434638,0.05601577,0.048102297,0.059615996,0.03492536,0.0387245,0.061064757,0.039639708,0.07386977,0.056402102,0.059020083,0.069118775,0.04172495
601,0.06090501,0.03987709,0.053192068,0.03520414,0.057333622,0.036471922,0.03951602,0.03938237,0.05606259,0.048154365,0.059666127,0.034891482,0.03876891,0.06101195,0.03962103,0.07382248,0.056307927,0.058984224,0.06907767,0.04174898
602,0.060634304,0.039968926,0.053559896,0.035104495,0.057178177,0.036284387,0.039597053,0.03944318,0.055886764,0.047892,0.059687097,0.034890305,0.03865029,0.06099189,0.03965434,0.07440491,0.056507897,0.059009627,0.06876562,0.041888807
603,0.060813345,0.039820272,0.053274386,0.035230152,0.057280473,0.036390312,0.039543677,0.039438494,0.055929564,0.04804542,0.059650715,0.034869827,0.038699828,0.061139654,0.039577935,0.07394263,0.05644691,0.059060827,0.06908423,0.041761342
604,0.060189053,0.03955568,0.053721197,0.035421528,0.056398243,0.03579526,0.040006027,0.03992319,0.05542525,0.047470134,0.0591861,0.03499712,0.03831149,0.061801493,0.039381634,0.07452381,0.05734418,0.059354912,0.06957338,0.04162038
605,0.060352944,0.039575372,0.053634763,0.035353668,0.056671925,0.035938732,0.0398627,0.03980914,0.055553693,0.047588468,0.059306912,0.03491625,0.038383458,0.06168145,0.039331414,0.074390985,0.05717748,0.05928259,0.06950661,0.041681502
606,0.061401706,0.039750926,0.053566005,0.03478559,0.05791929,0.036734115,0.039332837,0.039088923,0.055767626,0.047670063,0.06006232,0.034599632,0.039156385,0.06069023,0.039130636,0.07529755,0.05606637,0.05859357,0.067834064,0.04255213
607,0.062022395,0.03966613,0.053325824,0.0347224,0.058339655,0.03709921,0.039247446,0.03887001,0.055802073,0.04769199,0.060131148,0.03452246,0.039617565,0.060307935,0.039017662,0.0757471,0.055500016,0.058285203,0.06723905,0.04284474
608,0.06295272,0.039919287,0.052625433,0.035032105,0.05770678,0.037581492,0.039817497,0.038632065,0.055589035,0.04785054,0.05974955,0.03522124,0.04077205,0.05929613,0.04009018,0.07653212,0.05413881,0.05774652,0.06588002,0.0428664
609,0.06270604,0.040029924,0.052729603,0.035029624,0.057590213,0.03746445,0.03983859,0.038683236,0.055614218,0.047866933,0.059754018,0.03525125,0.04060798,0.059330054,0.04020995,0.07642088,0.05426798,0.057853233,0.06596893,0.042782936
610,0.06276835,0.039888926,0.052733283,0.034932077,0.05777415,0.03750743,0.039718237,0.038649615,0.05563349,0.047863837,0.059880957,0.03511044,0.04050559,0.059571926,0.03986841,0.0761622,0.054494374,0.057849143,0.06627534,0.04281219
611,0.062243707,0.039947543,0.05298814,0.034886256,0.057752054,0.037247263,0.039599057,0.03877646,0.0557357,0.04789168,0.059956912,0.03500553,0.04003487,0.05988898,0.039778885,0.075707085,0.054980993,0.058103636,0.06682607,0.042649217
612,0.06274881,0.039817974,0.052396137,0.035165768,0.057662275,0.037503395,0.039749987,0.03874445,0.055785052,0.048150104,0.05969742,0.03519462,0.040433507,0.059760273,0.039969467,0.075399704,0.054495778,0.05796987,0.06690599,0.042449456
613,0.06330192,0.039535414,0.0522427,0.035084777,0.058149848,0.037773192,0.039608896,0.038607538,0.055745814,0.048039798,0.059777793,0.034953207,0.040721193,0.059682686,0.039472263,0.07595031,0.054236006,0.057748955,0.06657399,0.04279373
614,0.06274102,0.039648406,0.052259654,0.03519804,0.057814486,0.037515257,0.03962291,0.038768955,0.055876777,0.048272215,0.05972359,0.0350492,0.04024681,0.060091197,0.039665196,0.07488737,0.054732222,0.058086023,0.06747109,0.0423295
615,0.06293459,0.03963139,0.052181497,0.03519727,0.057826538,0.037612077,0.039672073,0.038716733,0.055827715,0.048239205,0.059713546,0.035072885,0.040422812,0.05995587,0.039672203,0.075174846,0.05454115,0.0579857,0.067196384,0.042425584
616,0.062771626,0.039520215,0.052470613,0.034931116,0.05835049,0.03756276,0.03935183,0.038687702,0.05592919,0.048111822,0.060006,0.034663457,0.040109903,0.060165055,0.039060596,0.07537327,0.054873895,0.05804899,0.06731691,0.042694446
617,0.06299189,0.039438613,0.052271906,0.03491123,0.05845255,0.037709203,0.039367218,0.03862877,0.055928912,0.0481303,0.06005541,0.03458359,0.040235855,0.06012204,0.038861383,0.07567598,0.054691106,0.057996888,0.06712284,0.042824272
618,0.062653735,0.039286043,0.052174002,0.035181962,0.058571223,0.037472427,0.039183345,0.038864795,0.0562119,0.04840235,0.05984314,0.0345346,0.03977661,0.06062125,0.038838208,0.07426774,0.055095825,0.058291025,0.06844377,0.04228604
619,0.062131114,0.039541014,0.0527459,0.034932356,0.058473244,0.03722738,0.03914776,0.03889289,0.056160532,0.048190504,0.06004181,0.03450389,0.039492045,0.060593713,0.038930953,0.07453508,0.05545154,0.05838483,0.0682226,0.042400766
620,0.06293058,0.03926781,0.051711157,0.03551642,0.05825846,0.037585933,0.039411653,0.038891915,0.05618646,0.048639704,0.059502702,0.034814693,0.040047545,0.060512155,0.039267745,0.073914066,0.054753743,0.05825645,0.06853739,0.041993406
621,0.06315264,0.03911472,0.051478654,0.03563826,0.05846954,0.03768174,0.039370015,0.038916666,0.05629315,0.048723858,0.05939565,0.03475404,0.040154662,0.060496412,0.039147705,0.073828205,0.054529734,0.05822569,0.06867281,0.041955926
622,0.062544264,0.03900233,0.051669434,0.035577178,0.05870536,0.03738298,0.039069828,0.039104022,0.05653565,0.048809186,0.059568133,0.034442194,0.03940785,0.061181046,0.03864196,0.07285113,0.055304937,0.05863292,0.06987512,0.04169443
623,0.06213901,0.039254572,0.0518953,0.03548847,0.058379155,0.03721547,0.039170604,0.039144043,0.05651117,0.048794053,0.059642818,0.034562066,0.039208658,0.061185576,0.038899474,0.07275465,0.055535633,0.058754187,0.06986656,0.041598696
624,0.0623253,0.039154988,0.052015696,0.035257176,0.058689766,0.037291262,0.039066363,0.039069608,0.056499448,0.048571683,0.059934225,0.034364056,0.039260827,0.061153963,0.03842806,0.0734894,0.055432867,0.058583803,0.06942183,0.041989725
625,0.06235486,0.039152015,0.052110378,0.035179507,0.0587702,0.03730452,0.039044637,0.039043058,0.05646339,0.04847008,0.060003296,0.034313314,0.039302353,0.061085165,0.038344808,0.07381075,0.055393144,0.058531966,0.06918534,0.04213729
626,0.06247567,0.038974546,0.051715404,0.035391822,0.058855712,0.037377767,0.03900682,0.039101657,0.056614053,0.048731845,0.059826992,0.034287773,0.039280374,0.06128504,0.038267165,0.07313523,0.055351373,0.058620963,0.069822624,0.041877106
627,0.062150124,0.039397176,0.052191094,0.034875154,0.05854014,0.037349466,0.039210424,0.038974933,0.056483112,0.048404083,0.06031591,0.034372155,0.039337967,0.060919344,0.03833107,0.074309304,0.05529631,0.058466546,0.06872727,0.042348385
628,0.06291581,0.038467124,0.050664153,0.035721034,0.05889984,0.037542026,0.039089493,0.03928377,0.056982484,0.049077142,0.059783082,0.034333054,0.039366316,0.061775893,0.037714936,0.0724778,0.054822776,0.05852087,0.07092174,0.04164068
629,0.062997565,0.038464073,0.050710857,0.03562966,0.05893552,0.03756927,0.0391196,0.039276093,0.056980845,0.048956446,0.05992765,0.034314252,0.03940348,0.061748017,0.03755692,0.072798155,0.05473771,0.058451243,0.07066334,0.041759316
630,0.06306621,0.0384531,0.05087943,0.035342917,0.05913735,0.037624143,0.039152168,0.03928831,0.057086114,0.048680708,0.060194567,0.034328256,0.039667103,0.061500862,0.03734229,0.073484965,0.054349784,0.058100812,0.07018597,0.042134993
631,0.06294811,0.0384829,0.051018853,0.035387833,0.05908368,0.037517954,0.03910951,0.03930834,0.05703493,0.048665725,0.060129825,0.034354627,0.039555386,0.061559364,0.03747406,0.07329462,0.05452991,0.05816478,0.070323326,0.042056266
632,0.06254473,0.03879887,0.0515106,0.03503342,0.05891915,0.03739478,0.039235245,0.039340355,0.057056222,0.04839762,0.060462423,0.034428615,0.039475486,0.06137882,0.037525017,0.07372773,0.054617275,0.058126785,0.06981979,0.042207234
633,0.06277677,0.038675345,0.051352195,0.035101503,0.05902867,0.037488014,0.039186154,0.039287437,0.057015557,0.048443522,0.060395073,0.034378357,0.039581116,0.061382327,0.03744464,0.07379207,0.054527406,0.05806853,0.06981036,0.042264882
634,0.06339923,0.03831601,0.050867893,0.03548155,0.059376996,0.03769823,0.038994424,0.039187763,0.05693311,0.04870247,0.05998411,0.03423643,0.039798398,0.06141993,0.03739004,0.07357309,0.05435047,0.058021985,0.07005798,0.04220991
635,0.064314924,0.038092595,0.050093386,0.03467125,0.059151564,0.03828629,0.03978795,0.03919612,0.05699199,0.04811757,0.06098988,0.034528535,0.041140676,0.060819227,0.03628973,0.07664681,0.052518085,0.05667626,0.06809266,0.04359449
636,0.06439937,0.038319647,0.049865797,0.035162337,0.058667146,0.038298663,0.039940845,0.039058488,0.05680768,0.048390325,0.060430095,0.034819193,0.0412481,0.06046764,0.03725635,0.07659434,0.052282903,0.056949805,0.06778508,0.0432562
637,0.0642476,0.038539946,0.049503405,0.035287812,0.057759702,0.038109,0.040121716,0.038956642,0.05647767,0.048774492,0.060638405,0.034924358,0.040558465,0.061096463,0.037285026,0.07634928,0.053011816,0.057290643,0.06805681,0.04301074
638,0.06501281,0.038761158,0.049441054,0.03433338,0.0583984,0.038851496,0.041087188,0.039179202,0.056639932,0.04807339,0.06105973,0.035048094,0.042392965,0.059447814,0.03682347,0.07920563,0.050996233,0.05595784,0.065031305,0.044258952
639,0.065271996,0.038746614,0.049568176,0.03431875,0.058498092,0.039050378,0.041167643,0.03918742,0.056401134,0.048202895,0.06073263,0.03504238,0.042809557,0.059343953,0.0369406,0.07871812,0.05128006,0.055793513,0.06486025,0.044065777
640,0.06482324,0.039305758,0.049800828,0.033740856,0.058540147,0.039130248,0.041452166,0.039120775,0.056453854,0.048047837,0.061392527,0.034727257,0.04227255,0.05910257,0.03670967,0.07940601,0.051346757,0.05620009,0.06390557,0.044521384
641,0.06477339,0.039141946,0.050069157,0.034032363,0.058944087,0.038904075,0.041080754,0.03927271,0.056689,0.04804361,0.061024483,0.034742665,0.042276103,0.05893345,0.036963146,0.078904465,0.051240254,0.056098063,0.06457449,0.044291716
642,0.064455666,0.038876913,0.050246917,0.034959923,0.05813818,0.038327064,0.040306304,0.03886557,0.056249864,0.048324775,0.06039317,0.0350036,0.041468535,0.05986187,0.03791548,0.077793285,0.052358042,0.056778647,0.06613328,0.04354292
643,0.06462395,0.038890075,0.050265435,0.034530975,0.058385238,0.038496856,0.040557608,0.038990203,0.056371454,0.048017707,0.06077595,0.034992762,0.04187848,0.059551064,0.03744472,0.07855794,0.051867083,0.056326047,0.065478966,0.04399743
644,0.06467047,0.038372155,0.049092647,0.034678422,0.058215417,0.03848803,0.040915705,0.03951854,0.057155192,0.048332386,0.061014507,0.03522444,0.041981284,0.060107972,0.03662976,0.078094065,0.05093848,0.05596403,0.06683263,0.043773875
645,0.06478738,0.0383473,0.049259987,0.034633905,0.058718063,0.038574547,0.04086282,0.039635576,0.057303183,0.048265915,0.060854964,0.03512479,0.04227212,0.059777733,0.03659616,0.07805155,0.050727896,0.055779442,0.06664463,0.043782044
646,0.06401822,0.038784202,0.050421886,0.034133352,0.05939655,0.038501576,0.040516987,0.03965183,0.057378847,0.048051286,0.061067518,0.034641292,0.04177621,0.059610277,0.03650362,0.077115335,0.05177394,0.05627007,0.06674534,0.04364167
647,0.06389967,0.038863275,0.050371334,0.034189936,0.058972374,0.038429238,0.040483918,0.039447263,0.057209335,0.048029393,0.06122648,0.03469914,0.041457493,0.05984862,0.036619812,0.07726653,0.05200447,0.056565717,0.06675707,0.04365895
648,0.06474217,0.03885878,0.05003886,0.03343045,0.059249524,0.03911517,0.041037362,0.039365914,0.05683182,0.047757935,0.061917443,0.034463886,0.04207907,0.05976542,0.035568837,0.07789186,0.051977478,0.05609436,0.06544584,0.044367786
649,0.06521407,0.039211445,0.049716603,0.03270068,0.05910461,0.039602943,0.041672323,0.03914213,0.056347124,0.047409896,0.06287925,0.034286838,0.042004537,0.05977985,0.034901083,0.07860998,0.05212502,0.056130894,0.063949965,0.04521069
650,0.06465171,0.03892585,0.050764713,0.034027305,0.05890026,0.03848178,0.04019114,0.03870527,0.055973444,0.047649793,0.061427116,0.03443968,0.04122762,0.060065318,0.036675926,0.0787498,0.052933194,0.056572665,0.06506296,0.044574425
651,0.06437176,0.039185535,0.05108661,0.033402443,0.059517737,0.03864199,0.040371787,0.038863245,0.056184508,0.047343668,0.062066402,0.034123015,0.040877342,0.06026636,0.03603629,0.077825755,0.053409047,0.056867532,0.064873755,0.044685245
652,0.064345606,0.03883145,0.051563982,0.034318674,0.05958665,0.038209878,0.03949653,0.038697075,0.056044817,0.047677048,0.06088801,0.034179445,0.040863004,0.06012291,0.03707707,0.07749322,0.05364613,0.056915265,0.0659292,0.044113975
653,0.06480483,0.038713135,0.05135721,0.034137882,0.059863977,0.038350124,0.039707024,0.03880569,0.05604104,0.047456454,0.06115251,0.034221724,0.041011903,0.060251657,0.03669454,0.07728084,0.053463906,0.056643948,0.06569448,0.044347033
654,0.064783975,0.038971707,0.051219996,0.03335771,0.060231358,0.038828064,0.040423717,0.039124276,0.05631453,0.047238782,0.061777458,0.034135956,0.041422132,0.060106486,0.035935003,0.07686097,0.053262983,0.056469396,0.06500586,0.044529688
655,0.06556175,0.0378941,0.052203447,0.033795625,0.062481854,0.038029417,0.039678086,0.04074159,0.05851978,0.046985496,0.061703138,0.034290556,0.04137235,0.060732264,0.034389064,0.07386266,0.05248241,0.05481369,0.06784185,0.042620815
656,0.067017555,0.03760971,0.05238599,0.033650305,0.06345466,0.03790099,0.039857015,0.04135246,0.05914209,0.046377253,0.062470663,0.0345249,0.041255448,0.061137047,0.03329035,0.072969705,0.05198076,0.05380101,0.06757968,0.04224247
657,0.06613226,0.037576016,0.052316286,0.034136754,0.06328531,0.037842784,0.039531052,0.041294534,0.05924127,0.046931446,0.06154989,0.03436275,0.041334555,0.06084276,0.03398505,0.07280248,0.05205618,0.054392856,0.06852888,0.041856855
658,0.0653096,0.037099957,0.05074895,0.034633998,0.061743245,0.03811391,0.0393316,0.040458802,0.058328122,0.047785312,0.06079933,0.03427265,0.041597635,0.061248004,0.03471238,0.07384013,0.05219932,0.05524555,0.06987404,0.042657513
659,0.06543728,0.037258882,0.05121538,0.034571316,0.06198376,0.03807039,0.039299402,0.04051556,0.058318764,0.047686167,0.060795594,0.034246035,0.041543692,0.06112223,0.03475155,0.073602475,0.052442297,0.05516826,0.06951719,0.042453732
660,0.065708935,0.03664241,0.049967166,0.034819283,0.0614982,0.038166568,0.03932734,0.040404458,0.058248863,0.047895897,0.06082935,0.034355424,0.041757125,0.061622348,0.034393065,0.074214146,0.051807605,0.05498471,0.07039259,0.042964425
661,0.06551718,0.03691525,0.05044238,0.03465944,0.0620711,0.038295686,0.03938085,0.040605336,0.058532603,0.04793656,0.060657833,0.034198564,0.04188612,0.061219502,0.034469664,0.07348315,0.0519505,0.05508532,0.07013895,0.04255404
662,0.0648782,0.037088107,0.05013124,0.03511179,0.061647736,0.038273048,0.03919305,0.040299613,0.058421373,0.048379574,0.06014182,0.034108676,0.04153588,0.06112043,0.035264265,0.07329859,0.05212125,0.055980854,0.070635065,0.04236947
663,0.06518788,0.036991317,0.050316356,0.03490263,0.06205967,0.03838762,0.03925049,0.040478952,0.058454096,0.048325244,0.06015201,0.034041353,0.04186931,0.061065156,0.03491269,0.07307965,0.052173834,0.05554305,0.07046891,0.042339824
664,0.0650104,0.037091095,0.05072278,0.03445723,0.06276343,0.038600095,0.039328635,0.040713564,0.05848001,0.048414104,0.05994013,0.033731405,0.042482633,0.060527008,0.034681424,0.073282085,0.052270725,0.055120338,0.0698689,0.04251403
665,0.06471373,0.03733251,0.050884493,0.03456599,0.062251426,0.038394272,0.039227378,0.0404186,0.058256537,0.048289243,0.06005924,0.03382629,0.042072836,0.060471464,0.035145633,0.074011974,0.0523514,0.05549514,0.06951162,0.04272026
666,0.06599149,0.036600184,0.050123867,0.03469679,0.062120296,0.038290538,0.0392658,0.040520098,0.058026303,0.04812554,0.0603912,0.03409407,0.042320687,0.061149452,0.03433265,0.07468325,0.05187223,0.05441287,0.069748245,0.043234535
667,0.06565287,0.0368301,0.050533522,0.03448375,0.062408827,0.038351566,0.039297394,0.040612195,0.05814075,0.048120957,0.06034136,0.033957466,0.042372108,0.060889773,0.034392506,0.07437903,0.052085094,0.054530993,0.06953498,0.043084722
668,0.06561848,0.037020907,0.05082299,0.034535144,0.06210278,0.03826025,0.039222382,0.040377162,0.05800379,0.04792097,0.060517564,0.034058083,0.042047545,0.060916256,0.034670275,0.074503034,0.052263595,0.05484516,0.069247045,0.04304659
669,0.065712206,0.037052486,0.050881602,0.034601554,0.062006988,0.038200546,0.039162155,0.040282924,0.057827428,0.047922473,0.060493965,0.03406251,0.04193782,0.060948662,0.034775093,0.07466642,0.05241046,0.054865275,0.069089964,0.04309956
670,0.06424978,0.038225856,0.052478477,0.034161676,0.06177955,0.03798466,0.039037164,0.039881296,0.05753261,0.047671385,0.060558505,0.033794314,0.041195694,0.06017755,0.035867464,0.075090334,0.053509917,0.055997603,0.06772168,0.043084487
671,0.06388489,0.03862612,0.05322592,0.033706218,0.06254995,0.0380962,0.039165836,0.040185492,0.057710145,0.047674824,0.060449496,0.033504665,0.041402258,0.059663936,0.035784584,0.0746144,0.053869117,0.055893313,0.06708281,0.042909928
672,0.065709405,0.039100952,0.053134903,0.03251349,0.063833274,0.038727727,0.040488068,0.040630333,0.057990205,0.04620559,0.06252844,0.033758655,0.041005414,0.0602614,0.034284767,0.07233286,0.053665113,0.05561231,0.06502382,0.04319327
673,0.06530195,0.03919091,0.05314119,0.032526407,0.06385307,0.03874417,0.040429424,0.040622443,0.05803389,0.046389017,0.062321648,0.03363463,0.041055035,0.060055166,0.034448005,0.072512954,0.053668305,0.05577871,0.06510013,0.04319299
674,0.065190144,0.039185517,0.053634677,0.032930125,0.063956134,0.038395844,0.039969344,0.040643048,0.058131073,0.04662579,0.06174354,0.0335523,0.04086924,0.05981577,0.034807373,0.07277853,0.053856105,0.055709966,0.06540608,0.042799372
675,0.06535924,0.039075248,0.05395307,0.033171266,0.06397229,0.038230438,0.03968071,0.040639814,0.05805217,0.0468026,0.06138465,0.033528045,0.040885814,0.059791915,0.03491612,0.072833255,0.054117437,0.05548006,0.06561843,0.042507377
676,0.065547235,0.038853128,0.05426484,0.03350922,0.063651964,0.037951242,0.0393601,0.040611062,0.05796857,0.046888042,0.061137952,0.033671886,0.04087987,0.059921965,0.035063818,0.0730737,0.054258194,0.05523515,0.06593741,0.04221467
677,0.06566075,0.038853966,0.054653663,0.034112174,0.06286408,0.037564594,0.03898168,0.040236343,0.0574806,0.047001384,0.060551345,0.03375806,0.040411443,0.05998949,0.035748284,0.07367492,0.05489461,0.055583283,0.065979436,0.041999996
678,0.06600422,0.039107315,0.054057714,0.033285014,0.06441299,0.038208075,0.03968529,0.040756512,0.05816282,0.04663954,0.061569385,0.03357723,0.040648904,0.059930217,0.03479104,0.07214907,0.05409945,0.055456337,0.06522787,0.042231083
679,0.06606734,0.03906208,0.05439073,0.033499792,0.06411935,0.03807707,0.03942729,0.04058515,0.057856593,0.046790075,0.061228484,0.03356306,0.04059186,0.0599664,0.03504352,0.07227982,0.054589834,0.055483077,0.065307334,0.042071078
680,0.065334424,0.038955975,0.05449842,0.034129214,0.06263681,0.03770033,0.038865376,0.03990604,0.05727731,0.04732053,0.060200036,0.033569433,0.04043799,0.05974765,0.036184583,0.07384425,0.0551718,0.05601604,0.06596511,0.04223871
